usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-2d455e82,S-b339e9eb,2022-04-01,feature_20,15,1361,0,False
U-c7749dfa,S-0d7a3e87,2021-04-08,feature_13,15,367,0,True
U-53fc048e,S-fd1a657b,2024-01-14,feature_4,16,5106,1,False
U-2f60d335,S-8eef7af7,2023-03-24,feature_6,1,2467,0,False
U-1aa681bc,S-53c20c40,2022-08-26,feature_27,11,4298,0,False
U-8520b190,S-0159c428,2021-08-04,feature_6,7,555,0,False
U-391424e8,S-4dfcd88f,2021-01-18,feature_40,10,2679,0,False
U-2b0ab875,S-d69cae8c,2022-08-14,feature_33,6,457,0,False
U-dcf07b1b,S-ec6b3846,2022-04-19,feature_12,11,4126,0,False
U-f8687054,S-e2eb1c8a,2024-11-21,feature_5,14,2823,0,False
U-3236b122,S-090aad37,2024-05-12,feature_7,9,992,0,False
U-0aa447e7,S-db18130c,2021-11-02,feature_6,8,198,0,False
U-bcec1053,S-f26920f2,2022-07-08,feature_30,9,4871,0,False
U-285262a4,S-63a1d22a,2021-08-08,feature_17,5,1538,0,False
U-e74efef0,S-5c702c68,2024-12-26,feature_23,7,2937,0,False
U-2af25e9a,S-81d5f684,2021-05-14,feature_10,7,2577,0,False
U-bddfd2aa,S-017bc0f3,2023-08-29,feature_37,6,1102,0,False
U-e070467e,S-81a95c85,2023-08-27,feature_1,10,1955,0,False
U-215e4944,S-4a780b82,2023-04-18,feature_27,5,4641,0,False
U-af3147d8,S-36b459f1,2024-09-26,feature_18,9,186,0,False
U-77b6eb2e,S-f9ca6681,2022-01-30,feature_40,9,8018,0,True
U-9fc2c8dc,S-ba03dae3,2022-01-13,feature_39,5,8152,0,False
U-1cda85f7,S-551aebe8,2021-11-01,feature_11,8,8093,0,False
U-20edaad0,S-7952cd62,2023-11-09,feature_7,9,5453,1,False
U-5bf5b319,S-4f73be8a,2021-03-13,feature_20,11,3247,0,False
U-d3ae2a3d,S-f1bc7fd8,2022-07-10,feature_30,13,1707,0,True
U-aa9be19d,S-2ccbcb8f,2024-08-27,feature_25,14,845,0,False
U-5fb8c9f0,S-844aa0fc,2024-12-05,feature_14,10,5012,0,True
U-94d9e68d,S-50bd865c,2024-07-19,feature_36,10,9399,0,True
U-8974247e,S-5d3c9d58,2022-03-27,feature_6,7,1025,1,False
U-e10b10c9,S-f9f16c13,2024-03-30,feature_30,7,1285,0,False
U-3aae2f02,S-50e9625c,2021-10-25,feature_6,6,4720,0,False
U-00ae499c,S-400a8fbb,2022-05-04,feature_30,9,8201,0,False
U-0d8236e0,S-3156c06d,2021-08-21,feature_4,9,2158,0,False
U-37a2ea82,S-c333919f,2024-03-13,feature_23,8,7268,0,True
U-57512c2e,S-6dfbe41f,2024-02-03,feature_31,10,639,1,False
U-08e927a1,S-4b64f4c5,2023-04-13,feature_16,12,5833,0,True
U-1d93668c,S-00e66aca,2024-10-25,feature_9,10,6899,0,False
U-51da7d56,S-877ebb58,2024-12-03,feature_11,5,78,0,False
U-50daab8b,S-352d123a,2024-12-09,feature_19,10,9529,0,False
U-9aeed6ed,S-1e0eed7c,2024-04-29,feature_31,9,5039,0,False
U-2664424d,S-6e305f97,2023-11-24,feature_32,8,530,0,True
U-329cfa46,S-40ea08a5,2023-10-31,feature_39,8,2050,1,False
U-084a6fc2,S-6da4296f,2023-04-02,feature_11,8,7098,0,False
U-b637465f,S-8be91b9f,2024-09-11,feature_16,7,56,0,False
U-6d34c3e0,S-7464f4c6,2024-09-14,feature_19,9,128,0,False
U-2a150f2e,S-b73b1894,2024-01-12,feature_26,7,5238,0,False
U-6c081ef1,S-36087af6,2023-09-14,feature_29,11,2906,0,False
U-17c9f358,S-c76a2146,2023-02-24,feature_17,3,552,0,False
U-546c23f9,S-40043ce1,2021-08-15,feature_36,5,605,0,False
U-7a83c845,S-29275933,2023-02-22,feature_24,5,11330,1,False
U-8aa4fc6c,S-48430adb,2024-03-13,feature_6,12,1307,0,False
U-0435b14f,S-aa4d6a73,2021-01-18,feature_22,11,1104,0,False
U-6beb9c04,S-efb22407,2022-04-17,feature_29,4,845,0,False
U-3d853c95,S-26f187e0,2021-11-17,feature_27,12,4084,0,False
U-07935201,S-355da231,2024-11-15,feature_18,8,4027,0,False
U-1c39645b,S-7987a175,2023-06-03,feature_13,9,3322,0,False
U-eb9fbe17,S-df753f2d,2022-04-30,feature_32,14,3070,0,False
U-324a9133,S-1a6521b7,2022-06-27,feature_21,13,6231,0,False
U-12de4a44,S-4347a025,2023-11-30,feature_6,8,1865,0,False
U-4eec797f,S-a9bda87c,2022-04-17,feature_3,8,1280,1,False
U-ef03abd9,S-d083e193,2022-07-04,feature_10,8,2503,0,False
U-d331e07c,S-f7184c1b,2021-01-16,feature_11,12,658,0,False
U-55d46ab0,S-60afefca,2023-11-15,feature_23,5,259,0,False
U-ac194dea,S-782c51fd,2021-01-29,feature_29,10,8314,0,False
U-cd3f0cc4,S-504e9438,2024-08-25,feature_32,10,859,0,False
U-1253b83a,S-0588cff2,2022-01-24,feature_40,12,291,0,False
U-ef7f9cd0,S-e99ebc5e,2024-10-09,feature_37,14,484,0,False
U-2a04dca2,S-0e4e3d32,2022-10-26,feature_28,7,3433,0,False
U-069de13c,S-7db43621,2021-11-10,feature_35,6,6692,0,False
U-84a61899,S-0fb89b22,2021-11-01,feature_27,8,2356,1,False
U-78258815,S-9c963909,2021-05-01,feature_23,12,1263,0,False
U-b4dc17c5,S-f9b0883b,2024-04-09,feature_40,9,5380,1,False
U-8d6b8d49,S-25d32339,2021-07-17,feature_38,6,6624,0,False
U-d4ecd3f4,S-b095b92d,2023-06-26,feature_28,10,2214,0,False
U-17eab6ad,S-45a4dfdb,2023-12-16,feature_3,14,4635,0,False
U-9343e4f0,S-da17cefc,2023-03-24,feature_6,12,131,0,True
U-2a55a553,S-c073bd17,2023-02-10,feature_20,7,1331,0,False
U-1826491a,S-182e5121,2022-01-08,feature_12,13,3014,1,False
U-f2ef72e8,S-4b7bcea4,2022-03-10,feature_21,11,275,1,False
U-b46a96e2,S-4a1492ea,2023-04-19,feature_28,13,8612,0,False
U-b80e9a1b,S-0159c428,2021-02-23,feature_38,10,5885,0,False
U-89ae3bf4,S-a7863da4,2023-06-21,feature_3,5,835,0,False
U-6837f390,S-ef91596c,2023-06-21,feature_35,15,1398,1,False
U-892efb56,S-249d8be7,2021-07-19,feature_16,10,515,0,False
U-e8bf16f0,S-3e14f39c,2024-01-23,feature_12,13,777,1,False
U-cc91c428,S-5610263c,2023-10-18,feature_15,10,6226,0,False
U-b559cb92,S-582c0eb5,2022-11-10,feature_21,7,1573,2,False
U-9c2d4e24,S-ba82d2b0,2021-07-18,feature_12,10,870,0,False
U-d1b5add4,S-b58061f2,2024-03-15,feature_29,6,870,0,False
U-9df4bf03,S-61dd962d,2022-11-16,feature_19,5,8764,0,False
U-f5d82a50,S-7922a58e,2024-02-27,feature_9,10,2965,1,False
U-6fcb6695,S-9964474e,2024-12-27,feature_14,6,11887,0,False
U-04a83273,S-8f9478e7,2022-05-06,feature_37,9,1144,0,False
U-1a3e8b76,S-308b95a0,2022-07-16,feature_40,5,183,0,True
U-41922def,S-d10a5877,2021-10-11,feature_36,2,7874,2,False
U-277c6f76,S-131504aa,2021-10-14,feature_28,11,12696,0,False
U-5e8e4b08,S-184fac3b,2023-10-12,feature_12,11,881,0,False
U-7870ef9e,S-925b9495,2023-11-06,feature_36,10,5042,2,False
U-5dabebb9,S-f4239f83,2023-03-06,feature_20,8,823,0,False
U-36dde3dc,S-8d372f24,2021-12-29,feature_1,9,4693,0,False
U-daae3f38,S-73a27580,2024-11-02,feature_18,9,4176,0,False
U-fd2bac1a,S-844723b6,2021-06-06,feature_22,9,884,0,False
U-bee46c78,S-452a9548,2021-03-10,feature_39,3,8474,0,False
U-5c4fb55d,S-37dcf2ec,2021-07-21,feature_9,9,793,0,False
U-eea77383,S-d7d7e21f,2023-04-16,feature_10,12,3072,0,False
U-f8016a35,S-5d8c7ebb,2023-11-06,feature_14,10,5084,0,False
U-783bebdf,S-63a1d22a,2024-03-26,feature_13,4,512,0,False
U-efa1e10e,S-e88a2e40,2022-11-02,feature_35,14,1378,0,False
U-5f6ce8ae,S-56f5b921,2022-01-16,feature_27,15,3158,0,False
U-4699b7b4,S-09eb61b7,2022-11-04,feature_22,11,5973,0,False
U-edc4af50,S-59bff6ef,2023-11-01,feature_31,6,3005,0,False
U-f59e6f53,S-14bc4f47,2023-12-14,feature_33,9,2036,0,False
U-1dd8fe6b,S-02288dd5,2022-06-15,feature_15,7,80,0,False
U-2f63bf6a,S-32711e30,2023-06-30,feature_10,7,186,0,True
U-33090c8b,S-3f9b89d8,2023-06-18,feature_13,11,3695,1,False
U-f75fa689,S-77c273f8,2022-07-08,feature_14,8,997,0,False
U-513f7ce6,S-4e83bda5,2023-07-06,feature_6,10,1640,0,False
U-70dea8ac,S-f3195004,2021-12-03,feature_10,14,1246,0,False
U-2fcf9b67,S-ae05e51b,2024-01-25,feature_13,6,1934,2,False
U-27d5c6c5,S-308b95a0,2022-12-13,feature_16,4,1932,0,False
U-ffea5167,S-dfdeeca7,2022-07-23,feature_36,6,150,0,False
U-9b0fcccf,S-78e08e17,2022-02-07,feature_22,6,12696,0,True
U-20ab9db3,S-1e1f2ec2,2021-03-20,feature_13,11,615,0,False
U-7cfff308,S-c38a515b,2023-07-25,feature_17,7,185,0,False
U-dd2446d0,S-9746a131,2023-12-28,feature_35,6,264,0,False
U-43e6826e,S-6455cc1a,2024-01-24,feature_38,6,1208,0,False
U-4cb04253,S-f5eee5e1,2022-05-02,feature_35,6,4626,0,False
U-c7781a7c,S-227d1a50,2024-01-06,feature_10,13,12696,0,False
U-4f44bd17,S-aed56a9b,2023-07-02,feature_11,9,1508,0,False
U-4be082a1,S-7e4549b5,2021-05-12,feature_19,12,1520,0,False
U-8433df1a,S-e6c42a52,2024-12-10,feature_13,9,2042,0,False
U-961fc7a2,S-a65f351e,2024-03-13,feature_32,11,556,1,False
U-bf95c32b,S-debd9c6e,2023-03-14,feature_36,6,1016,0,False
U-e35a1127,S-59ca1b77,2024-02-13,feature_34,10,3769,0,False
U-9c42d2b6,S-6365192d,2021-03-09,feature_23,10,96,0,False
U-8f7cee9a,S-2a64f7a4,2024-08-24,feature_26,10,2843,0,False
U-57dbaa8b,S-7255901e,2023-05-18,feature_29,10,306,0,False
U-83ba9a2f,S-3a052c6f,2024-12-26,feature_2,13,418,0,False
U-e4540cf4,S-57abf1f2,2021-12-12,feature_4,13,8358,0,False
U-06b7346c,S-f1123515,2023-03-12,feature_7,8,1651,0,False
U-28779d2b,S-48ab67ec,2024-05-25,feature_7,10,400,0,False
U-2270d500,S-1c7be2d2,2024-11-13,feature_19,13,4797,0,False
U-6bd3b92b,S-ce8a11ad,2024-05-13,feature_19,6,6534,0,False
U-bf719556,S-27f2b45d,2024-04-09,feature_14,11,1983,0,True
U-8da2289e,S-f43a494f,2022-06-13,feature_1,12,2261,0,False
U-77906b4b,S-936f8467,2021-03-07,feature_18,6,723,0,False
U-3d508193,S-252bcfbc,2024-09-27,feature_28,15,4764,1,False
U-be50569c,S-3e811dfe,2021-06-14,feature_37,17,2938,0,False
U-cec9981b,S-5f6be75b,2024-12-13,feature_20,6,1884,0,False
U-3149c4af,S-c8c2240c,2024-12-30,feature_28,9,1504,0,False
U-8aba36e2,S-78c01afa,2023-12-26,feature_18,7,1430,0,False
U-4fbcccca,S-8c8e0aa6,2022-12-24,feature_34,7,3088,0,False
U-6f6c58f3,S-f30f3745,2023-08-26,feature_9,15,4247,0,False
U-fcc4504e,S-f46d2b2a,2024-05-18,feature_38,12,1656,2,False
U-d5f2a898,S-a5110983,2021-09-05,feature_11,3,2138,0,False
U-320bfb6b,S-bd07dc8c,2024-07-08,feature_25,13,4419,0,False
U-823b4022,S-e9a3ea6e,2023-10-24,feature_33,11,2991,0,False
U-1b986c03,S-2233ddef,2022-06-19,feature_27,6,770,0,False
U-75dd1dd4,S-fe827351,2024-03-22,feature_31,3,9427,0,False
U-81f99900,S-7361b496,2021-03-21,feature_23,7,74,0,False
U-4a67d851,S-1f1178c8,2021-08-17,feature_38,7,504,0,False
U-76417d80,S-10770dc6,2021-12-30,feature_39,6,137,0,False
U-ccf42f5d,S-8463c8ff,2022-11-06,feature_20,6,4650,0,True
U-11e7dc78,S-4f38cc19,2021-07-19,feature_36,10,2192,0,False
U-98329a7a,S-f8dc5dbc,2024-06-08,feature_29,7,1234,0,False
U-3afe5177,S-01e65b4a,2024-01-16,feature_37,13,592,0,False
U-3e37976e,S-a1bda116,2023-06-11,feature_10,10,7658,1,False
U-01e3d074,S-eb5cc004,2022-04-12,feature_25,8,4978,0,False
U-e85fab40,S-b22a1413,2022-10-06,feature_36,5,774,0,False
U-5b1b74e3,S-ce2cea2a,2024-07-18,feature_20,9,1244,0,False
U-b9cf7b3b,S-09132137,2023-01-05,feature_31,8,6939,0,False
U-e1bc4958,S-6e8fdb96,2023-01-20,feature_34,5,186,0,False
U-058008b8,S-bf7b35f8,2021-07-28,feature_14,9,4712,0,False
U-da5b5a29,S-27608c00,2021-03-23,feature_22,8,35,1,False
U-6581aaf1,S-c377c8ad,2024-05-03,feature_9,9,4609,1,False
U-e496b38a,S-545d53f8,2021-05-21,feature_40,6,11,0,False
U-05ec0461,S-1f1178c8,2021-03-15,feature_33,15,425,0,False
U-abae01e3,S-188e4916,2022-04-05,feature_26,11,6451,0,False
U-e123d522,S-f2ad9c61,2022-06-27,feature_37,6,2386,1,False
U-ab5c7589,S-5ceffd03,2021-06-21,feature_37,12,715,0,False
U-6f5d7754,S-afd9f27e,2024-10-23,feature_17,7,249,0,True
U-054eeaca,S-f17dfd20,2021-01-16,feature_12,7,3984,0,True
U-d930214a,S-fc65c11e,2023-08-14,feature_38,9,3268,0,False
U-dfb74d0f,S-901ea60e,2022-01-29,feature_32,14,2078,0,False
U-2f27ac7e,S-7aa5a015,2024-08-11,feature_10,12,1268,0,False
U-3f4775c8,S-1c3a9290,2024-06-01,feature_11,11,7098,0,False
U-a53aba2a,S-91a068b3,2024-10-13,feature_3,11,41,0,False
U-901f41a1,S-260fdb96,2023-03-14,feature_31,7,488,0,False
U-7272a77c,S-bdd32c88,2023-11-26,feature_7,6,5718,0,False
U-a920e7f0,S-48c06106,2023-02-18,feature_17,11,716,0,False
U-e1722df4,S-04082f52,2022-06-16,feature_38,6,704,0,False
U-7fd4bc67,S-f8cc5902,2022-04-14,feature_9,5,4376,0,False
U-8d6a6a12,S-c6e3bd17,2021-01-17,feature_11,11,4184,0,False
U-0ee7c234,S-b8799606,2023-10-29,feature_28,16,225,0,True
U-ec9f8382,S-aa7ed5ea,2022-08-18,feature_36,11,4098,0,False
U-4cc26fe9,S-adc5d734,2024-12-31,feature_3,10,2605,0,False
U-75883e91,S-b1b6207e,2024-09-21,feature_10,2,648,0,False
U-eab27510,S-d37a25c3,2022-02-20,feature_6,15,158,0,False
U-2ace160b,S-16fd9fb3,2024-02-15,feature_5,7,11045,1,False
U-c0c0424d,S-685f5772,2023-09-21,feature_24,5,772,0,False
U-b16e5f47,S-dc55b763,2024-01-01,feature_27,18,371,0,False
U-9ccbf38b,S-7a47d13d,2023-07-01,feature_13,13,280,0,False
U-8f2debdc,S-f9ddd25a,2021-02-08,feature_7,2,927,0,False
U-d97a06b1,S-7313f6b5,2021-01-16,feature_29,13,94,0,False
U-ff8a8030,S-94079539,2024-09-15,feature_33,13,2514,0,False
U-bc8b2423,S-7d14fe92,2023-08-14,feature_39,11,2539,0,False
U-37baa43f,S-e6175bac,2023-03-13,feature_16,11,3528,0,False
U-d2420b59,S-ffef1b8e,2021-09-04,feature_34,7,1736,0,True
U-26b21fdd,S-3ce928f6,2022-06-06,feature_28,10,5819,0,False
U-6ac87c5d,S-a62fa8a6,2024-11-12,feature_20,14,2742,0,False
U-0bf5d638,S-8c5a4c36,2021-05-27,feature_6,14,2112,0,True
U-d5e37b42,S-06acc033,2024-09-08,feature_14,7,643,1,False
U-ef84a475,S-36169313,2022-02-23,feature_1,5,4194,0,False
U-bdecdbb6,S-78712b26,2023-10-10,feature_27,18,6289,0,False
U-453aff3a,S-7440f2e0,2024-10-19,feature_18,12,1540,0,False
U-adf0b07d,S-0ac8beac,2022-07-29,feature_40,11,468,1,False
U-63933e8e,S-eb1af146,2022-05-06,feature_10,6,6366,0,False
U-08e33499,S-5d8d6c78,2024-05-24,feature_26,8,3535,1,False
U-c7ff1453,S-f8dc5dbc,2023-01-04,feature_35,14,1713,0,False
U-9843d8c7,S-bfcf64bc,2024-05-24,feature_14,7,350,0,False
U-1a0b14a4,S-17d35ed9,2023-09-10,feature_3,12,246,0,False
U-08c74088,S-f5f12e88,2024-05-23,feature_9,8,1189,0,False
U-d841e087,S-dc490697,2021-06-18,feature_30,12,850,1,False
U-0ed6c971,S-f3c2d181,2024-03-25,feature_14,10,12696,0,True
U-56db6e7d,S-65cb1905,2022-08-15,feature_37,8,1499,0,False
U-d1f99508,S-b8ad5c42,2024-11-26,feature_13,11,2070,1,False
U-23c67fbb,S-7d7066c3,2021-12-26,feature_38,10,960,0,False
U-5bb63707,S-1694e04a,2024-04-20,feature_36,15,3676,0,False
U-a373e2c4,S-7303af3b,2021-11-07,feature_26,12,751,0,False
U-d6d31051,S-72609da0,2022-08-24,feature_20,13,1287,0,False
U-ddbac9d1,S-10d268dc,2023-09-24,feature_38,7,482,0,False
U-7c1b4601,S-30c15559,2024-11-27,feature_35,10,1241,0,False
U-6256d281,S-71183a79,2022-02-10,feature_9,11,244,0,False
U-40d2b263,S-47d74698,2022-04-15,feature_29,10,4672,0,False
U-927fbab4,S-6614466f,2023-07-22,feature_11,9,2840,0,True
U-7a31952e,S-34bcba6e,2023-05-12,feature_10,13,1989,0,False
U-7fd764b1,S-20eb4fec,2022-09-14,feature_20,9,4120,0,False
U-b5988df1,S-050b865c,2021-10-07,feature_19,9,12696,0,True
U-fdc18982,S-d6e1e3d7,2022-10-09,feature_3,10,3758,0,False
U-f0bb0516,S-dfb83074,2023-04-05,feature_14,2,213,0,False
U-a6a76b83,S-1ba113c9,2023-10-28,feature_29,7,1449,1,False
U-2fcfa7fb,S-77b96760,2021-07-26,feature_6,8,2368,1,False
U-db8b5ef8,S-d8293910,2022-12-17,feature_33,10,5196,0,False
U-02040811,S-e9530de5,2022-03-24,feature_3,9,1436,1,False
U-39838d89,S-db18130c,2022-03-03,feature_13,17,2210,0,True
U-848444a5,S-ec578612,2023-02-04,feature_28,8,2258,1,False
U-c354ca27,S-9e20ccb1,2023-02-19,feature_18,6,3621,0,False
U-b06353c4,S-5d913140,2024-06-28,feature_40,9,5336,0,False
U-171d5e7f,S-45b44ff0,2021-05-23,feature_22,13,5836,0,False
U-3f4a85dd,S-29b135da,2023-03-29,feature_23,11,4288,0,False
U-85344bc0,S-a6343960,2023-08-28,feature_4,8,1264,0,False
U-50ea97ee,S-eb205421,2021-11-02,feature_26,16,9133,0,False
U-4938d552,S-1c83d884,2023-11-13,feature_31,12,4447,1,False
U-1a9ff322,S-feec677c,2024-03-31,feature_33,8,5905,0,False
U-64fb3cbf,S-e7529187,2022-06-08,feature_33,9,5244,0,False
U-d7d38072,S-ec285091,2023-02-27,feature_25,7,6078,0,False
U-c5c621d3,S-fc7cf136,2023-02-16,feature_40,9,7711,0,False
U-921a1a1b,S-0d57d538,2023-05-25,feature_29,11,809,0,True
U-9b313b10,S-56a4059b,2022-11-04,feature_30,9,3050,0,False
U-271dec65,S-878d10e5,2021-03-06,feature_9,9,1105,1,False
U-2b795a7b,S-67e5a84d,2023-07-23,feature_20,11,245,0,False
U-b3d1bafc,S-460f3fc0,2021-08-13,feature_35,5,5490,0,False
U-f56366c3,S-481a6373,2023-09-27,feature_20,13,3213,0,False
U-38f37d67,S-d4e7cada,2022-12-28,feature_39,10,1164,0,False
U-0c3314bc,S-0186490e,2024-09-10,feature_31,8,8010,0,False
U-818069fa,S-7d251360,2021-01-21,feature_34,12,836,1,False
U-4eda6d7e,S-d3be81f8,2023-02-03,feature_18,15,3572,0,False
U-e17e704d,S-e9a0ec1a,2024-12-19,feature_1,6,1520,0,False
U-1d12ad9f,S-de78ff1f,2022-01-28,feature_1,10,10455,0,False
U-599a5cf0,S-2e634799,2024-03-30,feature_31,12,1500,0,False
U-559f202f,S-190e8f80,2022-09-06,feature_15,11,4910,0,False
U-1faced91,S-40812057,2024-07-18,feature_22,10,516,0,False
U-7ac7a507,S-f426f3a4,2024-09-04,feature_9,7,4187,0,False
U-fa07cdda,S-31a80ec1,2023-06-24,feature_26,10,4076,0,False
U-6d0563a7,S-e9d431ce,2022-12-20,feature_15,7,562,0,False
U-bc8bb759,S-08449e83,2022-03-25,feature_32,14,100,0,False
U-0bac949c,S-126edaa2,2023-07-26,feature_35,7,1073,0,False
U-06db4816,S-bfb5306c,2022-01-04,feature_40,8,8424,0,False
U-d745fbd6,S-c8dc48a6,2021-07-10,feature_35,8,2182,0,False
U-71327afd,S-0c90fedb,2021-02-19,feature_31,12,420,2,False
U-392ffee1,S-cd7c0735,2024-09-30,feature_1,4,425,0,False
U-f0da6e72,S-5ceffd03,2024-09-10,feature_32,6,1333,0,True
U-5744a5b4,S-07acda24,2024-12-08,feature_23,3,3007,0,False
U-2f196d91,S-54e4475b,2021-10-17,feature_32,13,7151,1,False
U-289b22b6,S-96c5500d,2022-10-30,feature_16,5,3795,0,True
U-7f5919d2,S-f21ea45a,2021-03-30,feature_30,12,649,0,True
U-556ca9d2,S-9f7a7d35,2022-11-29,feature_23,10,1752,1,False
U-af078524,S-2025ea17,2023-12-06,feature_27,9,3385,0,False
U-e8c3f50e,S-1d4affc9,2023-10-07,feature_31,15,672,1,False
U-35c2e643,S-225355ca,2022-10-06,feature_6,5,2161,0,False
U-08e6e9f5,S-85559c81,2021-07-04,feature_23,12,474,1,False
U-bdc852f0,S-a4a686d7,2021-09-30,feature_15,11,7121,0,False
U-851679c0,S-7f1be8d1,2021-02-09,feature_11,6,9373,0,False
U-67dd6fa4,S-7d030e20,2022-06-09,feature_8,14,1936,0,False
U-94005acf,S-62b0f36c,2022-07-06,feature_1,8,2903,0,False
U-b4fc1618,S-959e5697,2023-12-12,feature_28,12,393,0,False
U-aae5984b,S-5327ea82,2022-12-30,feature_38,8,1739,0,False
U-abe3c978,S-b500ff79,2023-04-20,feature_8,12,3822,0,True
U-487d87cc,S-f7a81d66,2024-09-07,feature_25,10,1572,0,False
U-c65e7bda,S-16a0686d,2024-04-06,feature_35,15,2500,0,True
U-5caf38fa,S-ba03e9e1,2022-08-11,feature_36,12,3545,0,False
U-76444335,S-505d2f32,2022-08-01,feature_11,11,2269,0,False
U-ed0a2564,S-c90afb96,2024-06-21,feature_35,10,9206,0,False
U-42d77a4d,S-889e6d87,2024-06-17,feature_36,10,280,0,True
U-231ab878,S-4458b457,2022-12-27,feature_26,4,5964,0,False
U-d0f74b3d,S-7174a197,2021-11-22,feature_20,1,1618,0,False
U-91c7cea4,S-98784cf6,2024-04-13,feature_33,10,589,0,False
U-be6a3060,S-ce86a53f,2023-07-11,feature_25,12,38,0,False
U-680428dd,S-b4d8bc86,2023-04-13,feature_9,10,1475,1,False
U-264d75d6,S-905c1b5d,2023-01-06,feature_40,9,5874,0,False
U-63eefd02,S-1a788830,2022-12-23,feature_20,11,800,0,False
U-71e687b6,S-f7ddf815,2024-02-08,feature_9,11,3368,1,False
U-6f2328df,S-ee5ab345,2023-10-24,feature_6,7,1123,0,False
U-d74d8ca7,S-71b2be68,2022-10-24,feature_11,6,452,0,False
U-b491da84,S-ecc27c29,2021-06-30,feature_37,10,5194,0,False
U-6a263f60,S-7b45d87c,2024-11-19,feature_17,8,1105,0,True
U-db570548,S-48a2f36c,2022-01-13,feature_1,8,3122,0,False
U-db42bfd6,S-aab03612,2021-04-12,feature_9,10,5367,0,False
U-9fe00485,S-b8866581,2023-05-17,feature_25,6,585,1,False
U-768152d0,S-e2d640a2,2021-09-11,feature_16,5,9393,0,False
U-6ab28d02,S-1b50e55a,2022-02-21,feature_38,8,2488,1,False
U-9b00cecf,S-ca761826,2022-10-26,feature_4,14,2386,0,False
U-fae412f7,S-9d748444,2021-01-14,feature_18,9,4445,0,False
U-7cbdbe19,S-1a1c4fb3,2022-12-30,feature_17,9,284,0,False
U-8d6482d5,S-d595ca25,2023-01-27,feature_20,17,3896,0,False
U-c60eb870,S-686ac490,2023-12-11,feature_19,11,3278,0,False
U-48e136d3,S-38667841,2024-06-03,feature_35,10,7052,0,False
U-9a17e346,S-a5695b0a,2023-12-27,feature_27,7,501,1,False
U-24b29b36,S-9e71402a,2021-05-15,feature_22,6,5392,1,False
U-df3157a6,S-b6873fe9,2022-01-28,feature_10,9,2859,0,False
U-25608ed3,S-7a47d13d,2024-04-20,feature_14,8,978,0,False
U-727cb436,S-4c9f1b42,2021-06-20,feature_7,5,3699,2,False
U-05e97d4b,S-a8600f07,2024-12-26,feature_28,7,3314,0,False
U-4dbb210b,S-47698eff,2023-03-29,feature_40,11,3627,0,False
U-dcc9ac51,S-c8a760b5,2022-01-02,feature_21,12,608,0,False
U-961686ae,S-e0ad5c78,2023-08-29,feature_13,10,4243,0,False
U-01f4e45f,S-e82ab55c,2021-03-06,feature_21,8,1426,0,True
U-ca11da72,S-d6a18edf,2023-02-26,feature_4,12,7223,0,False
U-536a969f,S-87d45ad5,2024-10-28,feature_2,7,4112,0,False
U-5613cc43,S-8b2b9ffb,2023-02-24,feature_19,11,4612,0,False
U-821575f4,S-935a746f,2021-03-31,feature_9,7,5098,0,True
U-9931397a,S-f11cc647,2024-01-07,feature_2,13,3684,0,False
U-c3ed864e,S-61c3df16,2021-01-15,feature_10,5,8065,0,False
U-212e2525,S-fdfda772,2022-04-08,feature_17,16,368,0,False
U-9882813c,S-ad066b5f,2022-11-02,feature_18,12,4918,0,False
U-2a198bd2,S-1628277d,2022-08-16,feature_32,6,1850,0,False
U-a4e8c51d,S-21df0cfd,2022-02-11,feature_37,7,1186,0,False
U-284506da,S-bd87e171,2022-08-18,feature_14,12,2147,0,False
U-9c888230,S-cac3118d,2022-06-13,feature_11,12,1851,0,False
U-508e2e89,S-c83c6f8c,2023-08-01,feature_5,13,3999,0,False
U-cf8375c1,S-3306af3b,2022-09-15,feature_5,4,4139,0,False
U-093799fc,S-f11aab5a,2023-02-16,feature_26,9,1838,0,False
U-ece12986,S-03adfc04,2024-03-23,feature_39,7,1444,0,False
U-9dfb671f,S-4f7337b9,2021-03-11,feature_33,12,857,0,False
U-8d075fa5,S-a6ce2e9a,2021-06-19,feature_15,9,1025,0,False
U-8815f4fe,S-c46df6b5,2024-05-29,feature_28,5,774,1,False
U-61c864b5,S-5ccd68f2,2023-10-12,feature_27,9,4205,0,False
U-4e996e72,S-9e3b0e5b,2022-01-27,feature_22,10,809,0,False
U-c4d13223,S-6b3c3483,2023-01-01,feature_34,13,2639,0,True
U-3ea75c6b,S-87527799,2024-06-30,feature_4,5,3691,1,False
U-18a7befd,S-d095f3f3,2022-09-21,feature_37,10,857,0,False
U-c1ce2d55,S-6e273e58,2023-07-09,feature_26,5,1922,0,False
U-264162af,S-9405e6b4,2021-05-13,feature_26,12,1393,1,False
U-6595a185,S-b91b82af,2023-12-06,feature_12,15,1285,0,False
U-ef89d373,S-ed812c6a,2022-10-18,feature_26,13,3330,0,False
U-216a1fd6,S-be213149,2021-10-03,feature_24,11,4896,0,False
U-55d434d3,S-b6710fbe,2024-05-02,feature_1,14,15,0,False
U-0ec26a63,S-36169313,2021-10-05,feature_30,9,3704,0,False
U-45aebec7,S-34be9949,2022-06-14,feature_22,14,1393,0,False
