ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-b3dbda10,A-396e8b,2024-08-19 00:00:00,2024-08-19 02:25:01,2.42,urgent,35,,False
T-40244d07,A-71e1df,2021-02-04 00:00:00,2021-02-08 01:08:14,97.14,low,134,3.1,False
T-0170fc4b,A-c0e2d5,2024-03-08 00:00:00,2024-03-12 17:13:09,113.22,low,65,,False
T-727b9624,A-800523,2022-03-20 00:00:00,2022-03-23 22:26:23,94.44,low,32,1.3,False
T-0b4bcf8e,A-274168,2023-01-14 00:00:00,2023-01-16 05:35:06,53.59,urgent,352,4.7,False
T-9b190803,A-ca5e0e,2021-04-14 00:00:00,2021-04-15 07:29:23,31.49,medium,43,1.6,False
T-5da68738,A-9b417b,2023-05-01 00:00:00,2023-05-04 03:41:09,75.69,urgent,230,1.8,False
T-c11a75d0,A-adf3b0,2023-03-26 00:00:00,2023-03-27 19:05:12,43.09,medium,427,4.9,False
T-7ca96bf3,A-9e9f30,2023-12-12 00:00:00,2023-12-12 13:53:37,13.89,medium,82,1.2,False
T-41e116f7,A-0562c3,2024-11-27 00:00:00,2024-11-30 21:00:34,93.01,urgent,435,3.9,False
T-98a59547,A-faad0f,2022-09-09 00:00:00,2022-09-11 07:35:11,55.59,low,34,3.0,False
T-707f602a,A-c8e48c,2021-11-15 00:00:00,2021-11-18 06:46:11,78.77,urgent,270,,False
T-0dcb7f86,A-3a41b2,2024-12-23 00:00:00,2024-12-25 21:49:53,69.83,low,29,,False
T-f0544c9d,A-0d7286,2024-10-06 00:00:00,2024-10-08 11:23:55,59.4,low,350,5.0,False
T-05d6d0db,A-e08e7c,2021-01-28 00:00:00,2021-02-01 02:43:28,98.72,urgent,83,,False
T-1ec3d30c,A-001d08,2021-05-06 00:00:00,2021-05-07 16:06:23,40.11,medium,73,1.3,False
T-135c5b4a,A-51e832,2024-03-21 00:00:00,2024-03-21 05:20:55,5.35,high,31,3.9,False
T-afc19b61,A-6751ab,2022-08-14 00:00:00,2022-08-15 07:00:56,31.02,urgent,335,2.8,False
T-2f6efac6,A-2e3f29,2022-07-10 00:00:00,2022-07-11 23:11:43,47.2,high,346,3.0,False
T-8450a466,A-71c2db,2024-11-18 00:00:00,2024-11-22 21:45:04,117.75,urgent,375,2.5,False
T-1396ea3c,A-9f63c6,2023-09-02 00:00:00,2023-09-05 22:26:24,94.44,medium,342,2.4,False
T-3ec6e2e2,A-a4bc9c,2022-03-18 00:00:00,2022-03-18 05:23:03,5.38,urgent,24,3.1,False
T-89c5de41,A-253b47,2022-10-20 00:00:00,2022-10-21 21:50:52,45.85,low,193,3.6,False
T-0eeb63bb,A-94b0ff,2024-09-05 00:00:00,2024-09-06 20:17:17,44.29,low,464,1.8,False
T-a84cc8f9,A-2bf8bb,2023-08-08 00:00:00,2023-08-10 00:19:53,48.33,urgent,18,,False
T-50cede9b,A-396e8b,2022-02-19 00:00:00,2022-02-21 10:55:50,58.93,medium,434,,False
T-45ede8b0,A-fdeda5,2022-10-28 00:00:00,2022-10-28 12:27:35,12.46,medium,329,4.3,False
T-b27b69b3,A-bbe512,2021-08-27 00:00:00,2021-08-28 05:58:25,29.97,medium,340,4.2,True
T-ee6bc4f7,A-54f16c,2022-02-22 00:00:00,2022-02-24 23:32:39,71.54,urgent,14,,False
T-ac5b437f,A-b515e1,2021-03-12 00:00:00,2021-03-12 02:59:40,2.99,high,158,,True
T-a0555be5,A-7cb77a,2024-12-12 00:00:00,2024-12-15 01:36:48,73.61,high,33,3.7,False
T-942ffe57,A-2b9974,2024-02-11 00:00:00,2024-02-12 05:02:22,29.04,medium,92,4.7,False
T-01b613ff,A-4f498a,2023-07-24 00:00:00,2023-07-27 02:19:10,74.32,medium,50,,False
T-c9188828,A-6fdb5c,2024-09-19 00:00:00,2024-09-22 21:46:38,93.78,high,158,2.7,False
T-1b2c8609,A-671cbf,2021-08-30 00:00:00,2021-08-30 21:41:14,21.69,urgent,458,4.4,False
T-e8ae03d4,A-fbe044,2021-10-25 00:00:00,2021-10-26 01:30:58,25.52,high,290,4.7,True
T-be255378,A-3f9dfa,2021-08-03 00:00:00,2021-08-06 11:11:53,83.2,high,378,,False
T-c1f66ac0,A-3204d3,2023-04-11 00:00:00,2023-04-12 03:44:27,27.74,urgent,359,,True
T-c9c72271,A-273a83,2022-10-17 00:00:00,2022-10-17 11:11:43,11.2,low,84,1.7,False
T-8a6a8674,A-9f63c6,2023-04-13 00:00:00,2023-04-14 07:37:20,31.62,low,144,,False
T-8c404522,A-7cb77a,2022-07-12 00:00:00,2022-07-13 13:44:28,37.74,high,427,1.9,False
T-17268e4c,A-d3d2c6,2023-07-22 00:00:00,2023-07-24 11:38:09,59.64,urgent,88,1.6,False
T-f37d7a9a,A-fbe044,2022-02-15 00:00:00,2022-02-15 00:42:33,0.71,low,99,4.2,False
T-73f5ee2c,A-949e9c,2023-09-23 00:00:00,2023-09-23 09:01:12,9.02,medium,245,,True
T-03092265,A-3ea8a3,2021-05-17 00:00:00,2021-05-19 19:45:13,67.75,low,66,1.9,False
T-c4b9080c,A-d9e9fc,2021-02-13 00:00:00,2021-02-16 20:37:48,92.63,urgent,418,4.9,False
T-96e053af,A-b95064,2023-09-11 00:00:00,2023-09-12 18:03:08,42.05,high,197,3.5,False
T-a41ffb07,A-643967,2024-11-05 00:00:00,2024-11-05 00:40:15,0.67,urgent,112,,False
T-9d2eb4a6,A-aeac12,2021-05-19 00:00:00,2021-05-23 14:27:26,110.46,medium,194,2.7,False
T-2bc704d4,A-671cbf,2024-04-26 00:00:00,2024-04-26 17:54:58,17.92,high,414,,False
T-098ce0c7,A-a54ab8,2021-01-30 00:00:00,2021-01-30 21:42:53,21.71,high,228,1.7,False
T-49d4d494,A-e1fa7f,2024-05-14 00:00:00,2024-05-15 16:34:42,40.58,high,222,2.0,False
T-81f46706,A-2c1987,2024-05-07 00:00:00,2024-05-10 14:28:27,86.47,urgent,99,4.8,True
T-134bc261,A-274168,2022-01-23 00:00:00,2022-01-24 11:06:02,35.1,medium,183,,False
T-7608e820,A-7b6eee,2023-08-20 00:00:00,2023-08-22 06:27:37,54.46,medium,206,,False
T-7e602e34,A-e6e3cd,2022-09-22 00:00:00,2022-09-25 15:40:18,87.67,high,226,4.3,False
T-e2788423,A-71c2db,2023-09-28 00:00:00,2023-10-02 12:06:47,108.11,urgent,377,3.9,False
T-cb19126e,A-4e2188,2022-01-24 00:00:00,2022-01-25 06:03:48,30.06,urgent,414,,False
T-8f3aa945,A-f89626,2023-12-02 00:00:00,2023-12-03 18:49:15,42.82,low,199,3.3,False
T-f55fb326,A-3ac391,2021-05-25 00:00:00,2021-05-29 11:59:23,107.99,low,22,4.0,False
T-d19398db,A-703310,2021-08-26 00:00:00,2021-08-27 09:44:28,33.74,medium,442,4.4,False
T-b75c3aa2,A-71e1df,2021-08-08 00:00:00,2021-08-08 14:06:20,14.11,low,241,,True
T-cebdc049,A-27cc2c,2024-07-03 00:00:00,2024-07-03 15:06:17,15.1,high,369,1.9,False
T-6577e50b,A-1788ce,2023-02-25 00:00:00,2023-02-26 03:51:55,27.87,urgent,337,2.7,False
T-80da3ff2,A-7aee9c,2022-10-27 00:00:00,2022-10-31 21:08:08,117.14,high,155,,False
T-56c2a560,A-bb6306,2023-02-10 00:00:00,2023-02-12 18:08:49,66.15,high,200,4.5,False
T-8c98e7b5,A-d07cf7,2022-04-17 00:00:00,2022-04-21 06:30:27,102.51,low,148,,False
T-bb450079,A-274168,2022-04-17 00:00:00,2022-04-17 11:25:02,11.42,low,115,,False
T-3f01cd28,A-3cccbc,2022-04-22 00:00:00,2022-04-24 06:25:05,54.42,low,133,,False
T-d9e7dbf3,A-2411d9,2021-02-09 00:00:00,2021-02-10 20:01:58,44.03,low,33,4.1,True
T-d241bb86,A-522b54,2021-12-24 00:00:00,2021-12-27 01:49:55,73.83,medium,358,4.8,False
T-c5f0a787,A-38094a,2022-08-15 00:00:00,2022-08-18 01:00:50,73.01,low,35,3.5,False
T-2323e1fe,A-4f71e8,2022-11-03 00:00:00,2022-11-04 16:29:36,40.49,low,344,2.7,False
T-60e6a554,A-2c1987,2021-12-15 00:00:00,2021-12-16 10:37:40,34.63,urgent,427,1.8,False
T-de7b4e95,A-e09af2,2021-07-10 00:00:00,2021-07-13 06:27:26,78.46,medium,26,2.2,False
T-16e67319,A-e2d27a,2022-10-19 00:00:00,2022-10-20 17:07:21,41.12,high,130,,False
T-4ff60807,A-f4fe1f,2021-09-06 00:00:00,2021-09-09 10:22:59,82.38,low,195,,False
T-98a8a367,A-ab9ba5,2024-01-09 00:00:00,2024-01-13 07:33:41,103.56,high,67,,False
T-1a5cd523,A-3f7dbc,2021-08-28 00:00:00,2021-08-29 23:08:31,47.14,low,383,,True
T-bcbfeff2,A-0d5e78,2021-01-03 00:00:00,2021-01-03 02:56:35,2.94,medium,324,3.2,False
T-c3d3e050,A-e6fa42,2023-10-20 00:00:00,2023-10-24 12:38:24,108.64,urgent,354,1.5,False
T-166af676,A-4e2188,2024-01-11 00:00:00,2024-01-15 14:52:17,110.87,urgent,98,1.5,False
T-d872db9b,A-46d001,2022-04-20 00:00:00,2022-04-21 03:32:58,27.55,high,198,3.2,False
T-3db9d272,A-c812ae,2022-03-12 00:00:00,2022-03-12 13:58:22,13.97,medium,166,,False
T-41157104,A-bc60c8,2022-11-12 00:00:00,2022-11-14 03:31:42,51.53,low,24,,False
T-f1e68cf0,A-388d16,2024-12-09 00:00:00,2024-12-11 00:04:39,48.08,medium,277,3.8,False
T-4190fcb0,A-e1a8ea,2023-02-22 00:00:00,2023-02-22 12:13:14,12.22,high,230,1.3,False
T-b5fb4f06,A-800523,2022-01-25 00:00:00,2022-01-29 00:58:38,96.98,medium,145,4.7,False
T-b6538f66,A-674f3d,2023-08-21 00:00:00,2023-08-25 15:14:03,111.23,low,179,3.4,True
T-14d8cebe,A-e09af2,2022-07-08 00:00:00,2022-07-09 05:02:51,29.05,urgent,373,1.4,False
T-2ed3c103,A-309d6a,2022-08-15 00:00:00,2022-08-15 12:42:35,12.71,medium,21,,False
T-76c1df48,A-0c9ef2,2024-07-03 00:00:00,2024-07-03 11:37:41,11.63,high,146,1.4,True
T-07ce9b03,A-45687e,2022-08-15 00:00:00,2022-08-16 18:43:25,42.72,high,51,3.7,False
T-5f17d58d,A-66b64e,2022-04-18 00:00:00,2022-04-21 12:02:06,84.04,medium,193,,False
T-a9107c22,A-ca5e0e,2024-02-06 00:00:00,2024-02-07 06:45:38,30.76,urgent,401,,False
T-eedf06b9,A-661aa8,2024-03-16 00:00:00,2024-03-19 08:20:51,80.35,high,206,,True
T-82c63af7,A-d3154c,2022-09-08 00:00:00,2022-09-12 20:20:06,116.34,high,346,2.5,False
T-9f76cf4c,A-c1d6f0,2024-05-29 00:00:00,2024-05-30 00:42:19,24.71,medium,130,4.3,False
T-35e2bda4,A-c402fb,2021-02-26 00:00:00,2021-02-27 22:47:59,46.8,urgent,119,,False
T-d7a18e75,A-321421,2023-12-06 00:00:00,2023-12-06 22:29:48,22.5,urgent,148,,False
T-45cfa150,A-e1796c,2024-12-08 00:00:00,2024-12-08 21:43:30,21.73,urgent,357,,False
T-64bb14ae,A-04a246,2022-05-03 00:00:00,2022-05-05 10:32:38,58.54,low,275,,False
T-e5f34dc8,A-641031,2021-08-27 00:00:00,2021-08-27 02:44:00,2.73,high,310,,False
T-52f7852e,A-993774,2024-01-16 00:00:00,2024-01-20 11:59:53,108.0,high,255,,False
T-273e08e0,A-6751ab,2022-10-05 00:00:00,2022-10-08 03:19:18,75.32,high,181,,False
T-ca8e1a90,A-99203a,2023-03-03 00:00:00,2023-03-04 21:13:45,45.23,high,278,3.9,False
T-5cbe3185,A-8e16f1,2022-03-07 00:00:00,2022-03-07 15:16:45,15.28,urgent,90,4.9,False
T-da4fe590,A-4a3e3a,2021-05-24 00:00:00,2021-05-24 10:21:24,10.36,medium,447,1.3,False
T-8592df48,A-2411d9,2021-12-05 00:00:00,2021-12-06 22:27:38,46.46,medium,309,2.7,True
T-0c7d9351,A-64ddde,2024-09-27 00:00:00,2024-10-01 11:36:47,107.61,medium,68,,False
T-521a32e6,A-fa82d4,2021-07-18 00:00:00,2021-07-20 08:50:17,56.84,high,283,2.8,False
T-5beb3cf2,A-64ddde,2023-04-20 00:00:00,2023-04-21 11:55:57,35.93,medium,478,,False
T-5073138b,A-64ddde,2024-02-11 00:00:00,2024-02-15 19:56:03,115.93,urgent,419,,False
T-8da01d53,A-66d8db,2023-06-22 00:00:00,2023-06-24 06:51:30,54.86,high,234,3.5,False
T-eba7d3ac,A-572cc7,2024-06-19 00:00:00,2024-06-19 17:08:24,17.14,high,105,3.8,False
T-e768e310,A-125cb3,2023-09-10 00:00:00,2023-09-11 02:42:16,26.7,medium,82,1.7,False
T-af84c979,A-18470a,2021-07-06 00:00:00,2021-07-06 21:41:11,21.69,urgent,274,,False
T-4913423b,A-4f8805,2023-06-04 00:00:00,2023-06-05 12:34:23,36.57,low,120,3.6,True
T-ae5ff914,A-a2e816,2021-09-27 00:00:00,2021-09-29 18:37:12,66.62,low,77,2.3,False
T-99415dae,A-2312e2,2022-11-03 00:00:00,2022-11-06 13:26:36,85.44,medium,46,1.9,False
T-f84596b1,A-a0ed92,2022-03-03 00:00:00,2022-03-06 07:13:32,79.23,urgent,213,1.4,False
T-88055761,A-76a68f,2024-04-18 00:00:00,2024-04-22 17:25:35,113.43,urgent,198,5.0,True
T-4ed9cf42,A-c8e48c,2024-11-04 00:00:00,2024-11-04 17:26:06,17.44,urgent,279,1.7,False
T-bf89af92,A-e1406a,2022-07-14 00:00:00,2022-07-18 09:21:22,105.36,low,141,2.5,False
T-bcfc1a0b,A-8efb70,2023-12-10 00:00:00,2023-12-12 01:58:12,49.97,urgent,310,2.7,False
T-5c081968,A-7e69c7,2023-03-14 00:00:00,2023-03-16 14:03:52,62.06,urgent,458,2.2,True
T-d676e142,A-8563a7,2021-06-26 00:00:00,2021-06-28 21:07:19,69.12,high,281,,True
T-cf971200,A-9d4ff6,2021-10-20 00:00:00,2021-10-21 12:11:01,36.18,urgent,176,2.5,False
T-aae61845,A-d5aaf6,2023-06-23 00:00:00,2023-06-26 15:20:34,87.34,high,40,4.6,False
T-17c1aabe,A-dec46e,2024-12-30 00:00:00,2025-01-02 22:39:33,94.66,high,411,4.2,False
T-eda2aa16,A-e1796c,2024-07-25 00:00:00,2024-07-27 20:55:09,68.92,urgent,457,,False
T-e5b38610,A-8efb70,2021-07-29 00:00:00,2021-08-01 09:17:41,81.29,medium,115,3.2,False
T-021575d4,A-4acad6,2022-08-12 00:00:00,2022-08-12 18:45:22,18.76,high,198,,False
T-f0ebde9d,A-d3763d,2023-01-18 00:00:00,2023-01-22 13:12:05,109.2,urgent,420,,False
T-02b3867e,A-1f5600,2021-03-09 00:00:00,2021-03-13 07:01:47,103.03,low,8,,True
T-9ac2349a,A-82c3e3,2022-02-03 00:00:00,2022-02-03 06:33:39,6.56,urgent,445,,False
T-5ef43ef6,A-63c268,2024-11-29 00:00:00,2024-12-02 22:52:47,94.88,urgent,255,3.1,False
T-9448c2dd,A-999860,2023-01-30 00:00:00,2023-01-31 21:52:34,45.88,high,47,2.5,False
T-c3b995cc,A-b46328,2024-04-11 00:00:00,2024-04-14 12:12:22,84.21,low,447,3.9,False
T-29ffd5a8,A-f26363,2023-05-31 00:00:00,2023-06-03 23:47:37,95.79,low,114,3.4,False
T-b80b8123,A-e9662a,2023-07-26 00:00:00,2023-07-29 20:13:56,92.23,urgent,93,2.0,False
T-2e60824f,A-430daf,2023-07-05 00:00:00,2023-07-08 08:19:02,80.32,urgent,89,,False
T-c0f851ba,A-09489d,2023-10-13 00:00:00,2023-10-16 04:23:33,76.39,urgent,74,,False
T-587af9aa,A-3841e3,2022-07-14 00:00:00,2022-07-16 17:49:45,65.83,medium,70,1.1,False
T-ff2ab183,A-0e303f,2022-02-19 00:00:00,2022-02-19 17:06:25,17.11,urgent,154,,False
T-12ffcc50,A-3d5546,2021-09-24 00:00:00,2021-09-27 23:30:15,95.5,urgent,122,4.8,False
T-5b151338,A-040921,2023-07-04 00:00:00,2023-07-05 15:44:03,39.73,low,468,4.4,True
T-4e466ec9,A-2411d9,2023-05-30 00:00:00,2023-06-02 02:48:12,74.8,low,38,3.6,False
T-5e296748,A-cc4e00,2022-07-26 00:00:00,2022-07-29 09:55:32,81.93,low,323,1.6,False
T-b30f13fe,A-4ef13f,2021-11-24 00:00:00,2021-11-24 13:21:33,13.36,high,225,1.9,False
T-580beb2e,A-703310,2023-09-12 00:00:00,2023-09-15 23:40:59,95.68,high,479,1.8,False
T-62a04006,A-2be2ac,2022-02-14 00:00:00,2022-02-17 00:24:27,72.41,low,326,3.0,True
T-022aca3f,A-a1f6aa,2021-07-27 00:00:00,2021-07-28 17:23:01,41.38,high,159,4.2,False
T-84e6e3f1,A-b1f3cb,2021-04-30 00:00:00,2021-05-01 22:28:13,46.47,urgent,419,,False
T-94aa2d3a,A-702e67,2023-01-21 00:00:00,2023-01-22 23:17:13,47.29,urgent,300,,False
T-12d10035,A-b515e1,2022-07-20 00:00:00,2022-07-21 20:01:12,44.02,high,130,,False
T-c0de37da,A-59d242,2023-05-21 00:00:00,2023-05-21 19:29:41,19.49,medium,360,4.5,False
T-c26e77a9,A-dee10f,2024-08-10 00:00:00,2024-08-13 12:01:57,84.03,low,257,,False
T-d90ab3a2,A-0bcb7a,2023-07-15 00:00:00,2023-07-15 12:41:53,12.7,low,33,1.3,False
T-d97e7d3b,A-b853d2,2021-12-30 00:00:00,2022-01-02 04:33:07,76.55,urgent,160,2.2,False
T-51e3840d,A-e2d27a,2024-02-22 00:00:00,2024-02-24 08:19:34,56.33,medium,255,2.7,False
T-f7ab574b,A-26bbfd,2023-11-24 00:00:00,2023-11-24 02:39:16,2.65,high,353,,False
T-18a58a72,A-dd2024,2023-05-22 00:00:00,2023-05-22 01:38:02,1.63,low,129,,True
T-89740554,A-3633b2,2023-08-05 00:00:00,2023-08-07 04:34:36,52.58,high,39,1.5,False
T-affd96cf,A-93381a,2021-08-20 00:00:00,2021-08-24 02:58:19,98.97,high,411,4.9,False
T-89fd4367,A-e979f8,2023-05-10 00:00:00,2023-05-13 22:29:01,94.48,medium,416,3.0,False
T-5a1d34ad,A-24f862,2022-09-11 00:00:00,2022-09-13 11:21:17,59.35,low,81,,False
T-2fd4e9b9,A-46f183,2022-01-14 00:00:00,2022-01-14 19:30:09,19.5,urgent,468,3.9,False
T-699b60e9,A-9201a1,2024-03-12 00:00:00,2024-03-12 18:54:05,18.9,low,181,,False
T-22d75018,A-1788ce,2022-12-28 00:00:00,2022-12-31 20:03:09,92.05,medium,169,1.9,False
T-1361f9fc,A-572cc7,2023-09-01 00:00:00,2023-09-04 18:29:21,90.49,medium,177,,False
T-d4be26fc,A-6f29f7,2022-07-06 00:00:00,2022-07-09 07:54:15,79.9,urgent,14,1.1,False
T-4e99750c,A-a3efac,2024-07-03 00:00:00,2024-07-03 16:52:41,16.88,urgent,97,3.3,False
T-04d55237,A-2feda1,2022-03-02 00:00:00,2022-03-02 02:16:32,2.28,medium,215,,True
T-96a68df2,A-2e2e55,2024-08-19 00:00:00,2024-08-21 16:49:14,64.82,high,257,,False
T-3eb9d6e8,A-01c648,2021-05-04 00:00:00,2021-05-08 05:59:52,102.0,low,275,3.3,False
T-bf16134e,A-f89626,2024-09-01 00:00:00,2024-09-01 11:35:53,11.6,low,457,4.8,False
T-53917851,A-2312e2,2024-07-31 00:00:00,2024-07-31 02:16:15,2.27,low,181,2.1,False
T-bdae5034,A-8e16f1,2023-02-19 00:00:00,2023-02-22 20:35:34,92.59,low,181,2.7,False
T-b365fee4,A-08a972,2022-01-14 00:00:00,2022-01-17 10:22:50,82.38,urgent,453,,True
T-dceecc05,A-f1d958,2024-06-20 00:00:00,2024-06-24 22:44:06,118.74,medium,374,2.0,False
T-83a07480,A-f5777d,2024-11-05 00:00:00,2024-11-08 14:57:34,86.96,urgent,175,,False
T-4021b31d,A-377924,2024-11-04 00:00:00,2024-11-04 06:13:28,6.22,high,243,2.2,False
T-5c2e17d5,A-a721c1,2023-06-21 00:00:00,2023-06-21 01:41:46,1.7,urgent,5,3.3,False
T-f6418190,A-9d992c,2022-03-16 00:00:00,2022-03-20 22:01:49,118.03,high,34,,False
T-5a78f3fa,A-24f862,2021-03-04 00:00:00,2021-03-04 00:55:45,0.93,medium,480,4.8,False
T-de1015ca,A-f3aa45,2022-06-05 00:00:00,2022-06-06 04:51:41,28.86,urgent,267,1.1,False
T-16dca883,A-bc60c8,2021-11-03 00:00:00,2021-11-07 15:47:08,111.79,medium,94,,False
T-5dcbb291,A-58d05f,2024-02-27 00:00:00,2024-03-01 09:14:43,81.25,medium,404,,False
T-81fbf43f,A-d87876,2022-04-02 00:00:00,2022-04-06 02:55:29,98.92,low,341,,False
T-fd4f3eee,A-a2a361,2022-03-04 00:00:00,2022-03-05 08:20:49,32.35,low,382,1.8,False
T-576eb8ce,A-999860,2021-12-23 00:00:00,2021-12-26 02:29:31,74.49,urgent,418,1.6,False
T-8402a5f5,A-e09af2,2022-08-23 00:00:00,2022-08-27 00:13:45,96.23,medium,392,4.0,False
T-b708e838,A-fd7c5d,2024-08-25 00:00:00,2024-08-25 21:25:21,21.42,high,452,4.0,False
T-334ae4d1,A-e20152,2023-04-28 00:00:00,2023-04-29 00:30:29,24.51,urgent,213,1.1,False
T-51f52e2f,A-1f7327,2021-05-16 00:00:00,2021-05-19 08:11:24,80.19,high,38,4.4,False
T-6d3b2107,A-674f3d,2021-10-24 00:00:00,2021-10-25 20:35:41,44.59,high,112,2.5,False
T-ebb375d7,A-fd7c5d,2022-10-25 00:00:00,2022-10-28 13:54:34,85.91,low,126,2.8,False
T-add2ac52,A-216da3,2021-10-10 00:00:00,2021-10-11 22:30:17,46.5,low,70,,False
T-cd6fccc3,A-a722ec,2023-01-06 00:00:00,2023-01-08 11:09:40,59.16,medium,353,2.4,False
T-2979aaa8,A-4acad6,2021-06-18 00:00:00,2021-06-18 05:06:11,5.1,high,192,4.6,False
T-22a20c05,A-674f3d,2021-02-17 00:00:00,2021-02-20 03:42:47,75.71,urgent,443,,False
T-bf899d30,A-ed72be,2022-08-29 00:00:00,2022-09-01 21:57:06,93.95,medium,156,1.6,False
T-1bdabdf4,A-e6e3cd,2024-11-07 00:00:00,2024-11-10 08:17:21,80.29,low,324,,False
T-4c017323,A-fd7c5d,2022-03-25 00:00:00,2022-03-26 12:57:51,36.96,low,292,,True
T-36b4317b,A-8ae5b4,2021-04-20 00:00:00,2021-04-23 10:49:25,82.82,low,461,,False
T-ddb0db1a,A-9aab82,2022-03-19 00:00:00,2022-03-23 19:53:39,115.89,high,382,,False
T-3b8d1101,A-fa82d4,2023-09-13 00:00:00,2023-09-14 16:53:16,40.89,high,10,3.1,True
T-58c97154,A-51ca60,2023-02-21 00:00:00,2023-02-22 06:33:28,30.56,high,449,,False
T-1c0ee20f,A-54f16c,2024-11-25 00:00:00,2024-11-26 05:52:23,29.87,urgent,61,4.4,False
T-b990cf28,A-58d05f,2024-09-12 00:00:00,2024-09-15 12:50:24,84.84,high,255,2.3,False
T-93755fb4,A-df2118,2021-01-27 00:00:00,2021-01-28 22:36:52,46.61,medium,464,,False
T-e2f09602,A-b67e99,2024-01-06 00:00:00,2024-01-07 11:05:05,35.08,high,377,4.6,True
T-6798b687,A-09489d,2021-12-22 00:00:00,2021-12-24 09:57:29,57.96,urgent,152,1.8,False
T-d9c0a638,A-b4365e,2023-09-25 00:00:00,2023-09-28 13:28:09,85.47,urgent,24,,False
T-0464ac7b,A-31d091,2022-05-27 00:00:00,2022-05-30 22:02:25,94.04,urgent,224,4.1,False
T-8bef8037,A-1f5600,2022-10-01 00:00:00,2022-10-05 20:54:26,116.91,low,290,3.1,False
T-bb687ea2,A-a2e816,2022-12-15 00:00:00,2022-12-18 12:31:51,84.53,high,218,3.9,False
T-ff762b3f,A-4983af,2023-08-02 00:00:00,2023-08-06 14:39:42,110.66,high,183,,False
T-f9a7ae15,A-275801,2024-07-20 00:00:00,2024-07-24 18:58:53,114.98,high,119,2.7,False
T-2eb31a99,A-f89626,2021-09-14 00:00:00,2021-09-18 05:17:24,101.29,medium,425,3.9,False
T-754e3be5,A-fa82d4,2022-10-30 00:00:00,2022-11-02 13:27:48,85.46,urgent,453,,False
T-eb38d4d0,A-572cc7,2024-11-01 00:00:00,2024-11-01 02:27:17,2.45,urgent,237,3.8,False
T-32bbb857,A-253b47,2024-09-20 00:00:00,2024-09-20 03:54:17,3.9,high,265,,False
T-b62dc6ac,A-518980,2022-06-27 00:00:00,2022-06-29 21:12:02,69.2,medium,223,,False
T-cc20d7e9,A-9b417b,2021-10-19 00:00:00,2021-10-22 04:22:06,76.37,high,218,2.6,False
T-af237550,A-e9662a,2021-12-28 00:00:00,2021-12-29 05:39:51,29.66,urgent,320,,False
T-a93caa74,A-f11b19,2022-05-28 00:00:00,2022-05-29 00:24:48,24.41,low,346,3.2,True
T-be7aa108,A-f1d958,2021-08-06 00:00:00,2021-08-06 20:57:54,20.97,urgent,411,,True
T-92c46e94,A-c0f13b,2022-12-25 00:00:00,2022-12-26 09:57:47,33.96,medium,184,2.3,True
T-9b7e0241,A-4b4931,2024-11-21 00:00:00,2024-11-24 12:52:24,84.87,low,155,3.5,False
T-aaed5103,A-60fec0,2022-10-18 00:00:00,2022-10-19 12:20:35,36.34,low,282,1.8,False
T-306f597c,A-dec46e,2024-02-02 00:00:00,2024-02-02 23:03:41,23.06,urgent,39,,True
T-9342ebbd,A-ff97ce,2021-10-16 00:00:00,2021-10-18 18:35:04,66.58,urgent,209,,False
T-b3a8a00a,A-5ba322,2024-05-03 00:00:00,2024-05-04 01:42:55,25.72,high,398,,False
T-72c008a8,A-ab9ba5,2022-09-27 00:00:00,2022-09-27 11:31:50,11.53,urgent,312,,False
T-019f7347,A-d22b13,2023-06-06 00:00:00,2023-06-07 22:19:52,46.33,low,191,,False
T-c38adf04,A-78d2ec,2022-10-02 00:00:00,2022-10-03 16:49:48,40.83,medium,468,,False
T-6c481fd4,A-89fca7,2024-02-05 00:00:00,2024-02-09 06:01:10,102.02,low,401,4.5,False
T-10da4597,A-e9662a,2021-09-26 00:00:00,2021-09-30 12:20:32,108.34,high,452,4.0,True
T-4c6664bc,A-f10061,2024-11-14 00:00:00,2024-11-16 05:05:41,53.09,low,103,,True
T-4d74e5b4,A-dee10f,2024-10-09 00:00:00,2024-10-12 09:59:46,82.0,high,151,3.5,False
T-4698ee00,A-d8fe58,2024-01-10 00:00:00,2024-01-10 09:49:39,9.83,low,37,,False
T-5e4e5ade,A-e6ef8b,2022-03-20 00:00:00,2022-03-22 03:23:55,51.4,medium,238,3.8,False
T-ea6c5e54,A-d9ad81,2024-06-05 00:00:00,2024-06-09 18:33:33,114.56,low,336,2.3,False
T-2d616844,A-ab9ba5,2024-07-09 00:00:00,2024-07-09 12:04:18,12.07,high,290,3.1,False
T-c8103e58,A-3a19f8,2022-02-17 00:00:00,2022-02-21 23:53:58,119.9,low,350,,False
T-5b13df22,A-3a19f8,2022-01-06 00:00:00,2022-01-07 19:38:17,43.64,low,28,,False
T-9ea247aa,A-c166a2,2021-05-17 00:00:00,2021-05-21 23:19:02,119.32,low,171,1.3,True
T-93fc4d02,A-f2b464,2022-11-15 00:00:00,2022-11-18 22:48:37,94.81,medium,276,2.2,False
T-01096cdb,A-e99e90,2024-05-01 00:00:00,2024-05-02 21:12:14,45.2,high,218,4.4,False
T-025a9684,A-2ca16b,2022-06-13 00:00:00,2022-06-17 17:19:11,113.32,low,67,,False
