subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-6bba2545,A-448821,2021-01-21,2021-11-09,Pro,130,631,7572,False,False,False,True,annual,True
S-7ecc66dc,A-9b417b,2023-09-24,,Enterprise,76,3729,44748,False,False,False,False,annual,False
S-685e5150,A-b2adb9,2023-06-26,,Pro,75,286,3432,False,False,False,False,annual,True
S-02d8cb2e,A-1788ce,2024-02-18,,Basic,50,3802,45624,False,False,False,False,monthly,True
S-b849d95b,A-ba7802,2021-09-29,,Pro,2,960,11520,False,False,False,False,annual,True
S-88b4da05,A-993774,2021-02-07,,Enterprise,182,151,1812,False,False,False,False,monthly,True
S-48430adb,A-60fec0,2023-06-01,,Basic,56,1431,17172,False,True,False,False,annual,True
S-8b536c58,A-08a972,2021-05-23,,Enterprise,67,4231,50772,False,False,False,False,annual,True
S-41203f55,A-fc24f9,2023-03-01,,Basic,132,3873,46476,False,False,True,False,annual,False
S-d2d7e306,A-9f521d,2023-01-03,,Pro,35,4822,57864,False,False,False,False,annual,True
S-075bd447,A-d766b2,2024-01-06,,Pro,120,2922,35064,False,False,False,False,annual,True
S-408f0f7c,A-430daf,2022-06-05,,Basic,126,4255,51060,False,False,False,False,monthly,True
S-f064e5b8,A-7c73b8,2023-09-30,,Basic,10,3341,40092,False,False,False,False,monthly,True
S-1112a669,A-410bfd,2023-05-05,,Pro,155,561,6732,False,False,False,False,monthly,False
S-639daf49,A-3bb1ee,2024-03-23,,Basic,9,351,4212,False,False,False,False,annual,True
S-8b44bb39,A-9aab82,2022-02-26,,Basic,139,2752,33024,False,False,True,False,monthly,True
S-131504aa,A-8b3a95,2021-02-11,,Pro,81,4083,48996,False,False,False,False,annual,True
S-c8dc48a6,A-ea1711,2021-11-27,,Enterprise,176,3712,44544,False,False,False,False,monthly,True
S-42057f8b,A-f60e4b,2021-05-20,,Enterprise,26,1625,19500,False,False,False,False,annual,True
S-542759be,A-cddcac,2022-09-24,,Enterprise,9,3866,46392,False,False,False,False,monthly,True
S-be3e1dbf,A-147497,2023-05-10,,Pro,84,5655,67860,False,False,False,False,annual,True
S-a6f6b48b,A-bda37c,2021-10-22,,Enterprise,31,227,2724,False,False,False,False,annual,True
S-f7f1742f,A-702e67,2023-12-30,,Pro,173,2917,35004,False,False,False,False,monthly,True
S-4fa818a6,A-ff97ce,2022-08-22,2023-09-12,Basic,144,1431,17172,False,False,False,True,monthly,True
S-7303af3b,A-4f020e,2021-05-07,,Basic,53,1651,19812,False,False,False,False,annual,False
S-6d2a5462,A-63c268,2021-02-14,,Pro,112,3954,47448,False,False,False,False,annual,True
S-bbc86d65,A-58a963,2021-07-15,,Enterprise,188,1939,23268,False,False,False,False,monthly,True
S-04d840d4,A-02fad5,2022-05-04,,Basic,14,2165,25980,False,False,False,False,annual,True
S-13c267cf,A-fd7c5d,2024-05-28,,Enterprise,46,107,1284,False,False,False,False,annual,True
S-d5c94ffb,A-057df9,2022-09-18,,Enterprise,53,891,10692,False,False,False,False,annual,True
S-4447866e,A-388c96,2024-05-12,,Pro,165,2583,30996,False,False,False,False,annual,True
S-633ccf38,A-6cb2ce,2024-07-16,,Enterprise,71,1328,15936,False,False,False,False,annual,False
S-a5df995b,A-5d149a,2024-02-22,,Basic,171,6381,76572,False,True,True,False,annual,True
S-45d48cf6,A-c00b52,2022-01-20,,Enterprise,179,265,3180,False,False,False,False,annual,True
S-02ed1787,A-dc726d,2024-11-20,,Pro,183,227,2724,False,False,False,False,annual,True
S-adb9d056,A-949e9c,2022-04-05,,Enterprise,16,2577,30924,False,True,False,False,annual,True
S-2096d38b,A-2e2e55,2021-04-06,,Pro,102,2249,26988,False,False,False,False,monthly,True
S-8797497f,A-4f8805,2021-01-02,,Enterprise,115,2785,33420,False,False,False,False,monthly,True
S-22fd0ed2,A-a2e460,2023-05-31,,Enterprise,76,2236,26832,False,False,False,False,annual,True
S-9877f461,A-4a3e3a,2021-02-18,,Pro,132,1935,23220,False,True,False,False,monthly,True
S-c3eb8d8c,A-c1d6f0,2023-03-26,,Pro,9,4304,51648,False,False,False,False,annual,True
S-7e38acbd,A-45a1c6,2024-08-04,,Basic,148,627,7524,True,False,False,False,annual,True
S-84d88621,A-121302,2023-09-16,,Enterprise,120,935,11220,False,False,False,False,monthly,True
S-aa4444ab,A-891867,2022-02-23,,Pro,101,3649,43788,False,True,False,False,annual,True
S-846fcfa9,A-a48e9a,2021-03-09,,Basic,66,3574,42888,True,False,False,False,annual,True
S-3c2a9af1,A-a2a361,2021-10-04,,Basic,173,5625,67500,True,False,False,False,annual,True
S-a817913b,A-c4599d,2023-04-12,,Pro,189,1962,23544,False,False,False,False,annual,True
S-989e6ca9,A-46fc8d,2024-11-17,,Pro,72,2161,25932,False,False,False,False,monthly,False
S-c58aaffe,A-9f521d,2023-06-09,,Enterprise,142,604,7248,False,False,False,False,monthly,True
S-014c9eb9,A-f26363,2022-11-13,,Enterprise,30,2558,30696,False,False,False,False,annual,True
S-48c06106,A-4acad6,2024-08-31,,Enterprise,35,1532,18384,False,False,True,False,annual,True
S-8a2ba4a0,A-671cbf,2022-12-14,,Pro,3,3548,42576,False,False,False,False,monthly,True
S-2519fd26,A-3cccbc,2024-02-26,,Pro,24,1215,14580,False,True,False,False,monthly,True
S-51efd520,A-275a5e,2024-12-01,,Basic,168,2147,25764,False,False,False,False,annual,True
S-e56f0ae8,A-c48f44,2023-03-29,,Enterprise,48,1564,18768,False,False,False,False,monthly,True
S-18c9f682,A-127d60,2024-04-17,,Enterprise,178,2202,26424,False,True,False,False,monthly,True
S-14e1d34c,A-7b3b51,2023-12-03,,Basic,117,1660,19920,False,False,False,False,annual,False
S-2cf9f2df,A-891867,2022-11-16,,Basic,172,2577,30924,True,False,False,False,monthly,True
S-8b2b9ffb,A-dabc1b,2022-02-09,,Basic,175,1325,15900,False,False,False,False,monthly,False
S-778ab39c,A-12a8c7,2023-06-03,,Pro,39,2388,28656,False,True,False,False,annual,True
S-8673b444,A-f89626,2023-07-10,2025-07-01,Basic,28,3032,36384,False,False,False,True,monthly,True
S-e46d4522,A-4064bb,2021-05-29,,Pro,70,1681,20172,True,False,False,False,annual,False
S-f71d60c5,A-6fdb5c,2022-05-30,,Pro,171,2496,29952,False,False,False,False,annual,True
S-126edaa2,A-b8b83c,2021-09-02,,Basic,103,2354,28248,False,False,False,False,monthly,True
S-f9a182a1,A-9b151e,2021-01-30,,Pro,152,4151,49812,False,True,False,False,annual,False
S-cfb54eb4,A-8d201d,2023-11-07,2024-04-08,Pro,5,2245,26940,False,False,False,True,annual,True
S-4f73be8a,A-b8b83c,2021-03-10,,Enterprise,13,1844,22128,False,False,False,False,annual,True
S-594d7307,A-4fc69b,2024-08-06,,Enterprise,169,769,9228,False,False,False,False,annual,True
S-d0836a4d,A-0e38f6,2021-08-05,,Enterprise,107,2814,33768,False,False,False,False,annual,False
S-383d1a5f,A-24f862,2021-06-03,,Pro,75,1998,23976,False,False,False,False,monthly,True
S-07acda24,A-cfdab5,2021-10-23,,Enterprise,89,3622,43464,False,False,False,False,annual,True
S-0f590d01,A-2b8e44,2023-07-26,,Basic,160,4204,50448,False,False,False,False,annual,True
S-021cd4ce,A-0c36d9,2024-11-14,,Enterprise,2,838,10056,False,True,False,False,monthly,True
S-3820a750,A-cb96b6,2022-06-16,,Basic,107,29,348,False,False,False,False,monthly,False
S-e1f66f5f,A-b913b0,2023-05-10,,Enterprise,162,1567,18804,True,True,False,False,annual,True
S-d245580c,A-e2d27a,2021-04-28,,Basic,129,2202,26424,False,False,False,False,annual,True
S-b6907e33,A-040921,2022-07-09,,Enterprise,181,1011,12132,False,False,False,False,monthly,False
S-7ddd5080,A-800523,2021-09-18,,Pro,121,1821,21852,False,False,False,False,monthly,False
S-092585f5,A-f26363,2024-02-06,,Basic,106,1398,16776,True,False,False,False,annual,True
S-0f0125ba,A-6cb2ce,2023-01-14,,Basic,140,2526,30312,False,False,True,False,monthly,True
S-c150c278,A-f3aa45,2023-10-30,,Basic,133,2108,25296,False,False,False,False,monthly,True
S-1b95ccf3,A-c32b0a,2021-10-16,,Basic,132,5738,68856,False,False,False,False,annual,True
S-596057ff,A-51e832,2021-12-19,2023-10-06,Pro,46,692,8304,False,False,False,True,monthly,True
S-4518b517,A-3c413d,2023-07-28,,Enterprise,36,3181,38172,False,False,True,False,annual,True
S-45cdb51b,A-3204d3,2022-11-29,,Enterprise,156,1939,23268,False,False,False,False,monthly,True
S-50e043fd,A-21c2da,2023-08-22,,Enterprise,9,4218,50616,False,False,False,False,annual,False
S-c1b7c83a,A-671cbf,2021-10-02,,Basic,21,5552,66624,False,True,False,False,monthly,True
S-353ffc1c,A-147497,2021-02-06,,Basic,170,2397,28764,False,False,False,False,annual,True
S-ed6c3f18,A-94b0ff,2024-09-27,,Pro,73,5060,60720,False,False,True,False,annual,True
S-5a5b818b,A-63c268,2022-05-04,,Pro,136,4093,49116,False,False,False,False,annual,True
S-a67ee77e,A-d16ef7,2024-03-19,,Pro,66,3440,41280,False,False,False,False,annual,True
S-34be9949,A-ab9ba5,2021-07-19,2021-10-19,Basic,1,784,9408,False,False,False,True,annual,True
S-2e8b1ffc,A-00d9f1,2024-02-17,,Basic,115,2753,33036,False,False,False,False,monthly,True
S-bc03fd0a,A-741acd,2022-03-31,,Pro,73,2084,25008,False,False,False,False,annual,False
S-cf45cfe4,A-babd7f,2021-09-23,,Enterprise,123,4594,55128,False,True,False,False,monthly,True
S-e95f53ad,A-eca077,2024-10-13,,Pro,28,4699,56388,False,False,False,False,annual,True
S-ffef1b8e,A-a0ed92,2021-07-24,,Pro,59,1691,20292,False,True,False,False,annual,False
S-19b24ff0,A-79589c,2024-12-28,,Enterprise,139,3516,42192,False,False,False,False,monthly,True
S-8a3a4a39,A-5e8a5d,2024-09-28,,Pro,151,657,7884,False,False,False,False,monthly,True
S-e03506a8,A-aad5c7,2022-09-30,,Basic,15,4397,52764,False,False,False,False,monthly,False
S-77a9bfac,A-fb30f4,2024-10-29,,Enterprise,164,680,8160,True,False,False,False,monthly,True
S-d49be50b,A-17fe97,2021-06-16,,Pro,171,1780,21360,False,False,False,False,annual,True
S-c5322f7d,A-626bb3,2023-07-01,,Basic,146,1154,13848,False,False,False,False,annual,True
S-596bf24f,A-66ee96,2021-06-10,,Enterprise,147,1493,17916,False,False,False,False,monthly,True
S-14b0e966,A-d766b2,2024-04-14,,Pro,86,2875,34500,False,True,False,False,monthly,True
S-84fb785b,A-b36d98,2024-07-14,2026-05-08,Basic,118,1846,22152,False,False,False,True,annual,True
S-46559350,A-15e7b5,2022-02-07,,Enterprise,91,2350,28200,False,False,False,False,annual,False
S-64305ab9,A-4c64d5,2024-10-22,,Pro,182,277,3324,False,False,False,False,monthly,False
S-f8248dd2,A-9d9ed2,2021-10-04,2023-05-20,Enterprise,8,1816,21792,True,False,False,True,monthly,True
S-b8752d9b,A-3a41b2,2023-05-03,,Pro,47,1094,13128,False,False,False,False,annual,True
S-d767a90e,A-46fc8d,2022-06-03,,Pro,180,2328,27936,False,True,False,False,monthly,True
S-621bae4f,A-e0e84b,2021-01-29,,Basic,1,1028,12336,False,False,False,False,monthly,True
S-aa195203,A-90b550,2022-01-11,,Enterprise,165,879,10548,False,False,False,False,annual,False
S-7863cc76,A-e1fa7f,2023-05-18,,Pro,33,259,3108,False,False,False,False,monthly,True
S-a8387e3a,A-a54ab8,2022-12-09,,Enterprise,85,3429,41148,True,False,False,False,annual,True
S-cb70c510,A-1126a7,2022-04-27,,Pro,111,3416,40992,False,False,False,False,monthly,True
S-278c0429,A-7f7de2,2022-03-12,,Basic,86,1419,17028,False,False,True,False,monthly,True
S-c9dc7059,A-c48f44,2021-01-19,,Enterprise,152,1286,15432,False,True,True,False,monthly,False
S-1ba5a902,A-001d08,2021-06-03,,Pro,8,1551,18612,False,False,False,False,monthly,False
S-5327ea82,A-7b1bc8,2024-05-06,2025-03-02,Pro,101,949,11388,False,False,False,True,monthly,True
S-d822212e,A-f2e197,2024-10-01,,Pro,24,4014,48168,False,False,False,False,monthly,True
S-7e8bc4aa,A-71c2db,2023-01-25,,Enterprise,169,4830,57960,False,False,False,False,annual,True
S-6428f825,A-f2e197,2022-12-15,,Enterprise,147,2093,25116,False,True,False,False,monthly,True
S-28a30232,A-a3efac,2023-02-17,,Basic,187,5524,66288,True,False,False,False,annual,True
S-b89b2623,A-9d992c,2024-09-16,,Pro,77,730,8760,False,False,False,False,annual,True
S-7be8d41f,A-fa82d4,2024-10-21,,Enterprise,47,1818,21816,False,True,False,False,monthly,True
S-4d790aa5,A-f3890c,2024-05-29,,Pro,147,1450,17400,False,False,False,False,monthly,True
S-eeb109f3,A-0e6fb8,2024-11-30,,Pro,149,4348,52176,False,True,False,False,monthly,True
S-3941bae5,A-b00145,2022-11-21,,Enterprise,16,3259,39108,False,False,False,False,annual,False
S-599f7865,A-a91287,2021-04-21,,Basic,100,1937,23244,False,False,False,False,monthly,True
S-27d79aeb,A-b81b20,2024-12-29,,Basic,129,3430,41160,False,False,False,False,monthly,True
S-825e3fcb,A-4aefb3,2022-02-05,,Enterprise,187,2519,30228,False,False,False,False,monthly,True
S-a45d524a,A-48a544,2023-05-02,,Pro,42,4176,50112,False,False,False,False,annual,True
S-34ed64d1,A-720f79,2023-06-22,,Enterprise,16,5433,65196,False,False,False,False,monthly,True
S-dd643369,A-3d75c1,2021-03-17,,Pro,155,4756,57072,False,False,False,False,monthly,True
S-afd9f27e,A-4f71e8,2024-12-12,,Basic,123,1751,21012,True,False,False,False,annual,True
S-2e565255,A-54f16c,2024-11-25,,Pro,147,2222,26664,False,False,False,False,monthly,True
S-dc3c4543,A-00d9f1,2022-05-27,,Enterprise,138,2918,35016,False,False,False,False,monthly,True
S-e90a95de,A-8efb70,2024-05-29,,Pro,166,906,10872,False,False,False,False,monthly,True
S-a607be66,A-757186,2021-06-24,,Basic,94,1817,21804,False,False,False,False,annual,True
S-b25c2bc4,A-27cc2c,2023-01-11,,Pro,172,1422,17064,True,False,False,False,monthly,True
S-b9652bf4,A-518980,2024-09-27,,Pro,141,518,6216,False,False,False,False,annual,True
S-2dbcb177,A-e3bd6e,2022-04-28,,Basic,157,4186,50232,False,False,False,False,monthly,True
S-3c7058ed,A-40fc24,2024-05-10,,Enterprise,125,4771,57252,False,False,False,False,monthly,False
S-b535adb9,A-a0ed92,2023-10-19,,Basic,117,1713,20556,False,False,False,False,monthly,True
S-2e5e6b94,A-559b49,2021-09-09,,Basic,91,3676,44112,False,True,False,False,monthly,False
S-dc490697,A-18470a,2023-09-11,,Basic,90,1791,21492,False,False,False,False,monthly,True
S-b0d77ed2,A-a98afd,2021-01-25,,Enterprise,28,1320,15840,True,False,False,False,annual,True
S-3b142535,A-9175e6,2023-05-12,,Basic,128,2678,32136,False,False,False,False,annual,False
S-fcde1373,A-522b54,2024-01-28,,Enterprise,50,2240,26880,False,False,False,False,annual,True
S-1a30a395,A-2b89d4,2022-05-12,,Enterprise,71,2333,27996,False,False,False,False,monthly,False
S-ffdebb8b,A-518980,2024-03-28,,Basic,40,5301,63612,False,False,False,False,annual,False
S-38385743,A-e1406a,2023-10-26,,Pro,56,3474,41688,False,False,False,False,annual,True
S-07e3c4dd,A-85a76f,2022-08-14,,Basic,83,1247,14964,False,True,False,False,annual,True
S-b75561f4,A-273a83,2024-07-21,2025-12-17,Pro,123,3274,39288,False,False,False,True,annual,True
S-d42ee5dc,A-bda37c,2022-07-07,,Pro,125,3366,40392,False,False,False,False,monthly,True
S-eb205421,A-ad2f33,2023-12-27,,Pro,143,4182,50184,True,False,False,False,annual,True
S-360668fc,A-6e303f,2023-03-08,,Pro,158,1068,12816,False,False,False,False,annual,True
S-24d72649,A-9d4ff6,2022-09-06,,Basic,168,241,2892,False,False,False,False,annual,True
S-5607cf89,A-ece32d,2024-06-07,,Basic,68,464,5568,False,False,False,False,monthly,True
S-7883bd40,A-9b417b,2023-06-11,,Pro,65,954,11448,False,False,False,False,annual,True
S-cb196715,A-cf45d3,2021-06-12,,Enterprise,71,1551,18612,False,False,False,False,monthly,False
S-edd79b8e,A-b32d86,2024-06-25,2026-02-06,Basic,86,2127,25524,False,False,False,True,monthly,False
S-12f1ef28,A-f26363,2022-03-29,,Basic,153,1400,16800,True,False,False,False,monthly,True
S-3ca3a5ba,A-d22b13,2021-01-26,,Pro,98,1478,17736,False,False,True,False,annual,True
S-fa27a3a7,A-dabc1b,2021-05-18,,Basic,78,2711,32532,False,False,False,False,annual,True
S-c9e534eb,A-216da3,2023-08-20,,Enterprise,15,3636,43632,False,False,False,False,monthly,True
S-88adf45a,A-0bf6e3,2022-02-03,,Basic,157,3850,46200,False,False,False,False,monthly,True
S-117b007d,A-f26363,2024-01-15,2025-03-25,Basic,187,3049,36588,False,False,False,True,annual,True
S-2f5f1a9c,A-85a324,2024-02-22,,Enterprise,84,1983,23796,False,False,False,False,annual,True
S-b99e16e2,A-961183,2024-12-07,,Basic,109,4003,48036,False,False,False,False,annual,True
S-a4f7922b,A-dd2024,2024-08-06,,Pro,64,1800,21600,False,False,False,False,monthly,True
S-f9e80abb,A-a481e9,2024-09-08,,Pro,86,1282,15384,False,False,False,False,annual,True
S-fa495f0e,A-bd844f,2022-08-22,,Basic,170,2029,24348,True,False,False,False,monthly,True
S-04811c71,A-4b4931,2024-06-02,,Basic,7,1380,16560,False,True,False,False,annual,True
S-8089b745,A-518980,2022-01-08,,Basic,104,2744,32928,False,False,False,False,annual,True
S-12493acc,A-b46328,2022-05-02,2024-02-27,Basic,109,1756,21072,False,True,False,True,annual,True
S-1e956fa4,A-2c3420,2024-02-03,,Pro,186,2685,32220,False,False,False,False,monthly,True
S-c45cfae6,A-3ea8a3,2024-02-08,2025-11-03,Basic,172,2794,33528,True,False,False,True,annual,True
S-168aeb0c,A-6f29f7,2022-11-06,,Enterprise,52,1399,16788,False,False,False,False,monthly,True
S-42891f89,A-40abca,2022-11-25,,Basic,159,89,1068,False,True,False,False,monthly,True
S-d3137c31,A-410148,2021-02-19,,Pro,49,2275,27300,False,False,False,False,annual,True
S-87527799,A-6fdb5c,2021-09-21,,Basic,116,1066,12792,False,False,False,False,annual,False
S-33adc19b,A-0e6fb8,2023-12-03,,Enterprise,116,4065,48780,False,False,False,False,monthly,True
S-088f9599,A-9b417b,2024-03-20,,Basic,62,3757,45084,True,False,False,False,monthly,True
S-f71591f5,A-2109a3,2023-12-20,,Pro,9,3031,36372,False,False,False,False,monthly,True
S-f14901ba,A-661aa8,2023-05-21,,Basic,114,2336,28032,False,False,False,False,annual,True
S-bf10f30f,A-aad5c7,2021-04-05,,Pro,124,2124,25488,False,False,False,False,monthly,True
S-0a9880cb,A-0bcb7a,2022-05-14,,Pro,1,2034,24408,False,False,False,False,monthly,False
S-dfcc3d41,A-3f7dbc,2023-09-13,,Basic,91,398,4776,False,False,False,False,annual,True
S-70007345,A-1b90d5,2023-12-28,,Pro,161,1820,21840,False,False,False,False,annual,True
S-87b44d9d,A-8a8f8a,2022-03-09,,Enterprise,75,261,3132,False,False,False,False,annual,True
S-1fc03e2c,A-8eb0b9,2021-02-13,,Enterprise,22,2305,27660,False,False,False,False,annual,False
S-6e2f8fe4,A-5a868a,2022-09-13,,Pro,104,1881,22572,False,False,False,False,annual,True
S-58363002,A-641031,2021-08-23,2023-07-04,Enterprise,23,817,9804,False,False,False,True,monthly,True
S-77308106,A-2e3f29,2024-09-02,,Enterprise,11,3312,39744,False,False,False,False,monthly,True
S-82c041f4,A-800523,2024-08-05,,Pro,104,3636,43632,False,False,False,False,monthly,False
S-227d1a50,A-e85f12,2023-02-27,,Basic,79,3923,47076,False,False,False,False,monthly,True
S-a5886103,A-efbe71,2024-08-23,,Basic,168,5813,69756,False,False,False,False,annual,True
S-2ac9a038,A-87ec94,2021-12-04,,Basic,131,638,7656,False,True,True,False,annual,True
S-165fdb53,A-09489d,2022-04-28,,Enterprise,165,2625,31500,False,False,False,False,annual,False
S-f25d0cd5,A-2810a5,2024-06-08,,Enterprise,105,1035,12420,False,False,False,False,annual,True
S-0db12d6e,A-2810a5,2021-03-13,,Pro,141,2934,35208,True,False,False,False,annual,True
S-5eab107d,A-4f020e,2024-01-19,,Pro,127,5811,69732,False,False,False,False,monthly,True
S-b8a64167,A-e979f8,2024-03-24,,Enterprise,129,1958,23496,False,False,False,False,annual,True
S-adc69702,A-5a868a,2024-04-23,,Enterprise,102,1419,17028,False,False,False,False,annual,True
S-a2385269,A-430daf,2021-02-06,,Enterprise,28,949,11388,False,False,False,False,monthly,True
S-da7ea578,A-e2d27a,2022-06-01,,Pro,105,926,11112,False,True,False,False,annual,True
S-4c25dd35,A-0268ce,2022-12-17,,Basic,129,3512,42144,False,True,False,False,annual,True
S-bacf8838,A-0b1c34,2024-04-11,,Enterprise,164,3219,38628,False,False,False,False,monthly,True
S-cd5cdac0,A-b4365e,2021-05-03,,Enterprise,31,503,6036,False,False,False,False,monthly,True
S-7b0af0db,A-f3aa45,2023-10-13,2025-01-19,Enterprise,72,5,60,False,False,False,True,annual,True
S-b8902691,A-655235,2022-06-02,,Pro,68,3290,39480,False,True,False,False,annual,True
S-b6559f80,A-71c2db,2022-12-08,,Pro,163,1020,12240,False,False,False,False,annual,True
S-3d73fc89,A-410148,2023-01-26,,Enterprise,30,153,1836,False,False,False,False,annual,True
S-fef11b87,A-1bf244,2022-06-05,,Enterprise,110,904,10848,False,False,False,False,monthly,False
S-f0e09837,A-eca077,2023-06-29,,Basic,80,755,9060,False,False,False,False,annual,True
S-690edf7b,A-ff97ce,2023-09-23,,Basic,31,3000,36000,False,False,False,False,monthly,True
